activity_year,census_tract,derived_race,action_taken,loan_amount,property_value,income,interest_rate,tract_minority_population_percent,tract_to_msa_income_percentage,denial_reason-1,covenant_count,was_approved,covenant_density
2023,27053020804,Race Not Available,6,285000.0,295000.0,,7.625,39.64,87.8,10,10.0,False,Low (1-50)
2023,27019090702,Race Not Available,6,455000.0,855000.0,,6.99,23.23,173.9,10,0.0,False,None
2023,27123037000,Race Not Available,6,305000.0,305000.0,,6.625,32.24,95.42,10,0.0,False,None
2023,27171100807,Race Not Available,6,315000.0,355000.0,,7.5,13.41,98.95,10,0.0,False,None
2023,27003050816,Race Not Available,6,425000.0,545000.0,,6.375,22.37,97.44,10,0.0,False,None
2023,27163070103,Race Not Available,6,325000.0,395000.0,,6.375,17.64,91.43,10,0.0,False,None
2023,27053026511,Race Not Available,6,315000.0,395000.0,,6.624,40.83,66.73,10,0.0,False,None
2023,27053021501,Race Not Available,6,315000.0,315000.0,,7.25,39.23,98.04,10,0.0,False,None
2023,27013170800,Race Not Available,6,225000.0,285000.0,,6.5,14.81,94.96,10,0.0,False,None
2023,27145011302,White,1,165000.0,235000.0,65.0,7.0,7.73,111.93,10,0.0,True,None
2023,27025110302,Race Not Available,6,335000.0,335000.0,,6.75,11.49,87.31,10,0.0,False,None
2023,27053024904,Race Not Available,6,295000.0,325000.0,,6.875,50.78,77.07,10,359.0,False,Very High (>200)
2023,27053026514,Race Not Available,6,335000.0,415000.0,,7.375,38.87,91.31,10,0.0,False,None
2023,27053027703,Race Not Available,6,315000.0,355000.0,,6.875,9.79,139.24,10,0.0,False,None
2023,27037060814,Race Not Available,6,345000.0,395000.0,,6.99,18.44,102.95,10,0.0,False,None
2023,27145011102,Race Not Available,6,215000.0,215000.0,,6.99,4.45,100.6,10,0.0,False,None
2023,27137002300,Race Not Available,6,255000.0,285000.0,,7.125,9.62,99.99,10,0.0,False,None
2023,27163070604,Race Not Available,6,375000.0,465000.0,,7.125,11.54,94.97,10,0.0,False,None
2023,27123041103,Race Not Available,6,215000.0,265000.0,,6.625,41.43,75.53,10,0.0,False,None
2023,27037060714,Race Not Available,6,255000.0,485000.0,,6.5,28.93,93.35,10,0.0,False,None
2023,27037060753,Race Not Available,6,345000.0,465000.0,,6.5,47.18,59.38,10,0.0,False,None
2023,27129790400,Race Not Available,6,135000.0,145000.0,,6.125,20.7,91.15,10,0.0,False,None
2023,27141031500,Race Not Available,6,235000.0,245000.0,,6.125,36.94,63.85,10,0.0,False,None
2023,27169670600,Race Not Available,6,165000.0,175000.0,,6.625,11.39,93.58,10,0.0,False,None
2023,27037061007,Race Not Available,6,475000.0,475000.0,,5.75,22.08,112.88,10,0.0,False,None
2023,27053027602,Race Not Available,6,355000.0,615000.0,,6.375,11.59,113.96,10,76.0,False,Medium (51-100)
2023,27147960200,Race Not Available,6,195000.0,225000.0,,6.99,11.55,136.12,10,0.0,False,None
2023,27137010602,Race Not Available,6,645000.0,685000.0,,7.375,5.87,123.98,10,0.0,False,None
2023,27053026202,White,1,545000.0,605000.0,168.0,6.875,12.84,159.62,10,2.0,True,Low (1-50)
2023,27037061003,Race Not Available,6,405000.0,435000.0,,6.375,19.52,152.4,10,0.0,False,None
2023,27163071001,Race Not Available,6,345000.0,405000.0,,6.49,36.61,77.61,10,0.0,False,None
2023,27093560600,Race Not Available,6,125000.0,145000.0,,6.499,7.1,97.28,10,0.0,False,None
2023,27019090801,Race Not Available,6,325000.0,345000.0,,5.75,20.95,86.63,10,0.0,False,None
2023,27019090704,Race Not Available,6,435000.0,805000.0,,6.99,14.59,98.98,10,0.0,False,None
2023,27163071012,Race Not Available,6,295000.0,325000.0,,6.25,32.16,78.06,10,0.0,False,None
2023,27005450600,Race Not Available,6,165000.0,205000.0,,6.75,12.73,94.54,10,0.0,False,None
2023,27003051203,Race Not Available,6,375000.0,405000.0,,6.49,32.71,79.29,10,0.0,False,None
2023,27061481002,Race Not Available,6,125000.0,145000.0,,6.875,9.9,93.4,10,0.0,False,None
2023,27025110302,Race Not Available,6,385000.0,395000.0,,7.25,11.49,87.31,10,0.0,False,None
2023,27019090303,Race Not Available,6,295000.0,465000.0,,5.875,9.2,83.68,10,0.0,False,None
2023,27139081302,White,1,285000.0,335000.0,107.0,6.0,12.07,95.8,10,0.0,True,None
2023,27013171000,Race Not Available,6,285000.0,305000.0,,6.625,7.09,100.32,10,0.0,False,None
2023,27133570200,Race Not Available,6,175000.0,215000.0,,6.25,9.26,111.48,10,0.0,False,None
2023,27133570200,Race Not Available,6,145000.0,175000.0,,6.625,9.26,111.48,10,0.0,False,None
2023,27145001002,Race Not Available,6,335000.0,355000.0,,6.875,19.49,101.6,10,0.0,False,None
2023,27053026712,White,3,335000.0,335000.0,80.0,,27.65,88.46,4,0.0,False,None
2023,27145000601,White,1,195000.0,225000.0,102.0,6.875,32.91,81.96,10,0.0,True,None
2023,27037060739,Race Not Available,6,215000.0,245000.0,,6.99,43.35,90.24,10,0.0,False,None
2023,27005450700,White,1,285000.0,725000.0,108.0,6.5,8.33,122.77,10,0.0,True,None
2023,27053024006,Race Not Available,6,565000.0,875000.0,,5.99,14.73,187.88,10,63.0,False,Medium (51-100)
2023,27061480702,Race Not Available,6,195000.0,195000.0,,5.75,6.66,107.46,10,0.0,False,None
2023,27053021001,Race Not Available,1,295000.0,365000.0,86.0,6.625,31.14,76.51,10,132.0,True,High (101-200)
2023,27053108000,Race Not Available,6,95000.0,95000.0,,5.99,19.3,187.69,10,1.0,False,Low (1-50)
2023,27003050711,Race Not Available,6,285000.0,365000.0,,7.625,25.27,108.47,10,0.0,False,None
2023,27053024100,Race Not Available,6,315000.0,335000.0,,6.375,31.29,83.7,10,537.0,False,Very High (>200)
2023,27053111500,White,1,555000.0,585000.0,160.0,6.875,19.89,155.1,10,110.0,True,High (101-200)
2023,27137010100,Race Not Available,6,265000.0,295000.0,,7.125,9.2,127.79,10,0.0,False,None
2023,27053022200,White,1,405000.0,585000.0,256.0,6.875,20.34,102.45,10,93.0,True,Medium (51-100)
2023,27137003800,Race Not Available,6,225000.0,255000.0,,6.875,11.18,60.41,10,0.0,False,None
2023,27037060721,Race Not Available,6,325000.0,405000.0,,6.875,33.58,103.53,10,0.0,False,None
2023,27135970100,Race Not Available,6,165000.0,165000.0,,6.49,19.77,87.98,10,0.0,False,None
2023,27053026615,Race Not Available,6,195000.0,255000.0,,6.95,31.87,158.85,10,0.0,False,None
2023,27163070107,Race Not Available,6,145000.0,485000.0,,6.0,13.92,94.0,10,0.0,False,None
2023,27163070207,Race Not Available,6,275000.0,285000.0,,5.75,14.61,123.9,10,0.0,False,None
2023,27041450900,Race Not Available,6,405000.0,515000.0,,7.625,4.11,124.03,10,0.0,False,None
2023,27047180400,Race Not Available,6,395000.0,395000.0,,7.25,14.24,108.38,10,0.0,False,None
2023,27141031500,White,1,155000.0,165000.0,60.0,6.625,36.94,63.85,10,0.0,True,None
2023,27059130200,Race Not Available,6,305000.0,325000.0,,6.625,9.23,62.02,10,0.0,False,None
2023,27123040709,Race Not Available,6,435000.0,435000.0,,6.75,16.28,141.57,10,0.0,False,None
2023,27041450200,White,1,175000.0,655000.0,150.0,5.75,4.52,108.3,10,0.0,True,None
2023,27037061402,Race Not Available,6,235000.0,545000.0,,6.5,6.15,96.17,10,0.0,False,None
2023,27137013500,Race Not Available,6,105000.0,115000.0,,6.25,6.11,95.1,10,0.0,False,None
2023,27137014000,Race Not Available,6,35000.0,75000.0,,7.5,6.68,81.8,10,0.0,False,None
2023,27139081302,Race Not Available,6,305000.0,315000.0,,7.25,12.07,95.8,10,0.0,False,None
2023,27025110302,Race Not Available,6,345000.0,425000.0,,6.49,11.49,87.31,10,0.0,False,None
2023,27097780300,White,1,105000.0,115000.0,51.0,6.25,6.3,121.87,10,0.0,True,None
2023,27009020100,Race Not Available,6,275000.0,285000.0,,7.25,4.88,106.18,10,0.0,False,None
2023,27053025603,Race Not Available,6,405000.0,475000.0,,6.25,21.75,97.2,10,0.0,False,None
2023,27053026615,Race Not Available,6,245000.0,355000.0,,7.375,31.87,158.85,10,0.0,False,None
2023,27041450602,Race Not Available,6,265000.0,265000.0,,7.25,8.59,110.22,10,0.0,False,None
2023,27047180100,Race Not Available,6,125000.0,165000.0,,5.75,8.84,110.01,10,0.0,False,None
2023,27061480902,Race Not Available,6,155000.0,165000.0,,6.375,10.16,99.01,10,0.0,False,None
2023,27053021900,Race Not Available,6,105000.0,145000.0,,6.375,16.84,140.25,10,145.0,False,High (101-200)
2023,27123041001,Race Not Available,6,265000.0,275000.0,,6.5,22.45,93.21,10,0.0,False,None
2023,27027030108,Race Not Available,6,305000.0,385000.0,,7.125,34.05,40.91,10,0.0,False,None
2023,27035950501,Race Not Available,6,295000.0,295000.0,,6.25,4.01,108.51,10,0.0,False,None
2023,27109001501,White,1,335000.0,375000.0,74.0,6.5,22.28,95.13,10,0.0,True,None
2023,27017070402,Race Not Available,6,385000.0,415000.0,,6.99,8.35,112.08,10,0.0,False,None
2023,27171100803,Race Not Available,6,365000.0,475000.0,,6.375,13.63,112.56,10,0.0,False,None
2023,27145000501,Race Not Available,6,185000.0,205000.0,,7.125,22.85,79.95,10,0.0,False,None
2023,27093560200,Race Not Available,6,155000.0,195000.0,,7.625,5.81,118.61,10,0.0,False,None
2023,27037060833,Race Not Available,6,505000.0,555000.0,,6.75,25.47,95.42,10,0.0,False,None
2023,27053026910,Race Not Available,6,375000.0,475000.0,,6.99,20.69,121.35,10,0.0,False,None
2023,27053026719,Race Not Available,6,725000.0,975000.0,,6.5,16.1,157.14,10,0.0,False,None
2023,27141030504,Race Not Available,6,325000.0,605000.0,,6.625,10.64,121.26,10,0.0,False,None
2023,27037060833,Race Not Available,6,345000.0,435000.0,,5.875,25.47,95.42,10,0.0,False,None
2023,27053026707,Race Not Available,6,295000.0,405000.0,,5.875,18.75,103.34,10,0.0,False,None
2023,27123041400,Race Not Available,6,335000.0,425000.0,,7.125,32.89,103.58,10,0.0,False,None
2023,27037060747,Race Not Available,6,225000.0,235000.0,,6.625,39.37,89.56,10,0.0,False,None
2023,27123037000,Race Not Available,6,215000.0,235000.0,,7.25,32.24,95.42,10,0.0,False,None
2023,27009020100,Race Not Available,6,305000.0,335000.0,,6.625,4.88,106.18,10,0.0,False,None
2023,27053023600,Race Not Available,6,1785000.0,1855000.0,,5.25,10.74,240.43,10,874.0,False,Very High (>200)
2023,27003050228,Race Not Available,6,395000.0,415000.0,,6.25,26.42,80.85,10,0.0,False,None
2023,27053125600,Race Not Available,6,455000.0,465000.0,,7.25,40.78,125.26,10,0.0,False,None
2023,27003050711,Race Not Available,6,405000.0,435000.0,,7.875,25.27,108.47,10,0.0,False,None
2023,27053026510,Race Not Available,6,195000.0,225000.0,,6.99,23.35,98.42,10,0.0,False,None
2023,27145000602,White,3,135000.0,135000.0,40.0,,25.67,81.34,1,0.0,False,None
2023,27037060746,Race Not Available,6,195000.0,275000.0,,7.25,36.1,73.69,10,0.0,False,None
2023,27053102500,White,1,345000.0,365000.0,124.0,6.99,29.61,0.0,10,0.0,True,None
2023,27027030112,Race Not Available,6,135000.0,145000.0,,6.0,15.86,115.59,10,0.0,False,None
2023,27169670700,Race Not Available,6,145000.0,145000.0,,6.25,10.62,86.53,10,0.0,False,None
2023,27049080400,White,1,285000.0,315000.0,85.0,6.49,9.92,127.33,10,0.0,True,None
2023,27013170400,Race Not Available,6,335000.0,375000.0,,5.99,16.51,80.98,10,0.0,False,None
2023,27091790502,White,3,145000.0,165000.0,50.0,,9.36,94.81,4,0.0,False,None
2023,27035950501,Race Not Available,6,195000.0,645000.0,,7.125,4.01,108.51,10,0.0,False,None
2023,27123031400,Race Not Available,6,275000.0,285000.0,,7.0,75.18,45.32,10,0.0,False,None
2023,27135970100,Race Not Available,6,145000.0,235000.0,,7.5,19.77,87.98,10,0.0,False,None
2023,27053020500,Race Not Available,6,255000.0,325000.0,,6.75,62.2,69.94,10,82.0,False,Medium (51-100)
2023,27139080207,Race Not Available,6,275000.0,365000.0,,6.99,17.19,160.82,10,0.0,False,None
2023,27105105500,Race Not Available,6,175000.0,175000.0,,6.5,73.67,66.83,10,0.0,False,None
2023,27027030108,Race Not Available,6,185000.0,205000.0,,6.99,34.05,40.91,10,0.0,False,None
2023,27017070100,Race Not Available,6,195000.0,205000.0,,6.75,13.15,84.74,10,0.0,False,None
2023,27057070100,White,1,575000.0,605000.0,192.0,6.875,14.65,104.85,10,0.0,True,None
2023,27123035700,Race Not Available,6,525000.0,595000.0,,6.75,15.12,210.38,10,0.0,False,None
2023,27027030300,Race Not Available,6,235000.0,245000.0,,6.624,24.15,79.99,10,0.0,False,None
2023,27027030112,White,1,285000.0,305000.0,107.0,6.875,15.86,115.59,10,0.0,True,None
2023,27049080500,White,1,585000.0,805000.0,280.0,6.375,6.37,150.15,10,0.0,True,None
2023,27145000402,White,1,235000.0,305000.0,120.0,7.125,10.98,140.89,10,0.0,True,None
2023,27141030503,Race Not Available,6,275000.0,285000.0,,6.75,20.99,85.48,10,0.0,False,None
2023,27169670802,White,1,485000.0,655000.0,156.0,6.5,6.33,131.01,10,0.0,True,None
2023,27037060503,Race Not Available,6,405000.0,435000.0,,4.875,32.74,86.42,10,0.0,False,None
2023,27033270100,Race Not Available,6,75000.0,85000.0,,6.75,24.11,79.01,10,0.0,False,None
2023,27047180100,Race Not Available,6,305000.0,335000.0,,6.5,8.84,110.01,10,0.0,False,None
2023,27139081302,White,1,335000.0,385000.0,151.0,6.0,12.07,95.8,10,0.0,True,None
2023,27139081302,White,1,465000.0,595000.0,165.0,6.375,12.07,95.8,10,0.0,True,None
2023,27053025905,White,1,475000.0,605000.0,420.0,6.99,11.96,125.61,10,14.0,True,Low (1-50)
2023,27037060737,Race Not Available,6,315000.0,425000.0,,6.625,40.37,73.48,10,0.0,False,None
2023,27103480200,Race Not Available,6,105000.0,135000.0,,7.5,10.66,109.73,10,0.0,False,None
2023,27145010401,Race Not Available,6,155000.0,345000.0,,5.99,4.24,114.18,10,0.0,False,None
2023,27123040102,Race Not Available,6,335000.0,355000.0,,7.125,10.43,133.52,10,0.0,False,None
2023,27123040503,Race Not Available,6,195000.0,435000.0,,6.5,16.43,85.61,10,0.0,False,None
2023,27137013600,Race Not Available,6,105000.0,115000.0,,6.375,7.93,97.2,10,0.0,False,None
2023,27137013200,Race Not Available,6,135000.0,135000.0,,6.25,9.55,94.15,10,0.0,False,None
2023,27049080300,White,1,165000.0,275000.0,63.0,6.75,6.06,131.29,10,0.0,True,None
2023,27003050902,Race Not Available,6,375000.0,395000.0,,6.99,16.54,86.9,10,0.0,False,None
2023,27037060812,Race Not Available,6,395000.0,405000.0,,6.75,31.68,95.42,10,0.0,False,None
2023,27097780300,Race Not Available,6,475000.0,615000.0,,6.75,6.3,121.87,10,0.0,False,None
2023,27053026023,Race Not Available,6,305000.0,335000.0,,6.25,35.28,114.52,10,0.0,False,None
2023,27027030201,Race Not Available,6,135000.0,145000.0,,6.25,6.37,94.86,10,0.0,False,None
2023,27017070502,Joint,1,485000.0,885000.0,173.0,6.49,7.09,103.55,10,0.0,True,None
2023,27019091001,Race Not Available,6,195000.0,325000.0,,6.875,41.61,93.59,10,0.0,False,None
2023,27003050218,Race Not Available,6,415000.0,445000.0,,5.99,11.46,97.37,10,0.0,False,None
2023,27061480302,Race Not Available,6,405000.0,515000.0,,7.0,17.28,71.69,10,0.0,False,None
2023,27045960200,White,1,145000.0,265000.0,56.0,6.5,5.52,95.18,10,0.0,True,None
2023,27027030300,White,1,135000.0,175000.0,45.0,6.0,24.15,79.99,10,0.0,True,None
2023,27053025401,Race Not Available,6,305000.0,315000.0,,6.75,47.47,77.17,10,87.0,False,Medium (51-100)
2023,27053012001,Asian,1,275000.0,305000.0,116.0,6.99,18.97,131.86,10,965.0,True,Very High (>200)
2023,27137000600,Race Not Available,6,325000.0,335000.0,,7.25,8.09,138.82,10,0.0,False,None
2023,27053011800,White,1,385000.0,485000.0,187.0,6.875,17.28,131.27,10,403.0,True,Very High (>200)
2023,27163070103,Race Not Available,6,315000.0,365000.0,,7.125,17.64,91.43,10,0.0,False,None
2023,27137000600,Race Not Available,6,225000.0,235000.0,,6.99,8.09,138.82,10,0.0,False,None
2023,27049080500,Race Not Available,6,295000.0,455000.0,,6.75,6.37,150.15,10,0.0,False,None
2023,27049080600,White,1,325000.0,455000.0,171.0,6.375,7.59,118.34,10,0.0,True,None
2023,27053010600,White,3,605000.0,675000.0,272.0,,12.48,137.45,1,0.0,False,None
2023,27003051203,Race Not Available,6,105000.0,115000.0,,6.375,32.71,79.29,10,0.0,False,None
2023,27111960600,Race Not Available,6,235000.0,255000.0,,7.125,5.53,98.19,10,0.0,False,None
2023,27123040603,Race Not Available,6,215000.0,435000.0,,6.375,17.52,136.05,10,0.0,False,None
2023,27053025908,Race Not Available,6,105000.0,215000.0,,6.5,16.87,133.29,10,60.0,False,Medium (51-100)
2023,27053008500,White,1,315000.0,325000.0,165.0,6.99,59.5,50.3,10,0.0,True,None
2023,27053020700,Race Not Available,6,615000.0,705000.0,,6.49,38.48,83.64,10,13.0,False,Low (1-50)
2023,27105105500,Race Not Available,6,155000.0,195000.0,,6.625,73.67,66.83,10,0.0,False,None
2023,27157490400,White,1,505000.0,765000.0,280.0,5.875,4.53,97.21,10,0.0,True,None
2023,27053026026,Race Not Available,6,595000.0,755000.0,,6.875,33.79,236.76,10,1.0,False,Low (1-50)
2023,27123042800,Race Not Available,6,285000.0,285000.0,,6.25,83.33,28.55,10,0.0,False,None
2023,27123041107,Race Not Available,6,295000.0,315000.0,,7.0,36.7,72.37,10,0.0,False,None
2023,27163071207,Race Not Available,6,365000.0,375000.0,,5.625,20.63,114.85,10,0.0,False,None
2023,27137000100,Race Not Available,6,255000.0,315000.0,,6.5,7.97,111.83,10,0.0,False,None
2023,27139080908,Race Not Available,6,375000.0,375000.0,,6.75,20.18,104.94,10,0.0,False,None
2023,27139081302,White,1,255000.0,325000.0,108.0,6.5,12.07,95.8,10,0.0,True,None
2023,27097780600,Race Not Available,6,185000.0,195000.0,,7.625,8.39,72.31,10,0.0,False,None
2023,27085950401,Race Not Available,6,285000.0,355000.0,,7.125,12.98,103.86,10,0.0,False,None
2023,27079950200,White,1,275000.0,355000.0,203.0,6.75,18.42,76.0,10,0.0,True,None
2023,27109000200,Race Not Available,6,275000.0,275000.0,,5.75,39.02,49.58,10,0.0,False,None
2023,27029000200,Race Not Available,6,355000.0,355000.0,,6.25,23.84,84.65,10,0.0,False,None
2023,27145010104,Race Not Available,6,225000.0,405000.0,,6.875,13.6,87.59,10,0.0,False,None
2023,27171101101,Race Not Available,6,275000.0,295000.0,,6.25,10.14,83.8,10,0.0,False,None
2023,27123031600,Race Not Available,6,235000.0,245000.0,,6.625,79.93,41.59,10,0.0,False,None
2023,27109000902,White,1,285000.0,385000.0,259.0,7.875,28.62,96.2,10,0.0,True,None
2023,27023950601,Race Not Available,6,335000.0,335000.0,,6.75,22.6,59.25,10,0.0,False,None
2023,27123031100,Race Not Available,6,225000.0,245000.0,,6.5,60.41,57.15,10,0.0,False,None
2023,27109001901,Race Not Available,6,295000.0,305000.0,,6.75,9.25,117.67,10,0.0,False,None
2023,27119020400,Race Not Available,6,165000.0,175000.0,,6.375,5.19,119.81,10,0.0,False,None
2023,27123043001,Race Not Available,6,435000.0,465000.0,,7.375,13.58,143.7,10,0.0,False,None
2023,27053011998,Race Not Available,6,255000.0,315000.0,,7.5,21.46,95.32,10,10.0,False,Low (1-50)
2023,27053024700,White,1,235000.0,355000.0,60.0,6.875,35.8,81.49,10,315.0,True,Very High (>200)
2023,27037060839,Race Not Available,6,205000.0,295000.0,,6.875,34.35,126.04,10,0.0,False,None
2023,27123031000,Race Not Available,6,135000.0,155000.0,,6.875,76.89,51.54,10,0.0,False,None
2023,27053027400,Race Not Available,6,2025000.0,2275000.0,,6.75,6.93,158.37,10,74.0,False,Medium (51-100)
2023,27137013800,Race Not Available,6,85000.0,195000.0,,5.99,6.44,73.58,10,0.0,False,None
2023,27035950902,Race Not Available,6,355000.0,365000.0,,7.125,7.19,105.66,10,0.0,False,None
2023,27041450601,Race Not Available,6,315000.0,335000.0,,6.875,9.27,94.93,10,0.0,False,None
2023,27037060509,Race Not Available,6,355000.0,365000.0,,6.875,21.85,107.32,10,0.0,False,None
2023,27053023901,White,1,545000.0,575000.0,206.0,6.99,17.63,145.58,10,349.0,True,Very High (>200)
2023,27145000701,Race Not Available,6,165000.0,235000.0,,6.5,22.01,74.94,10,0.0,False,None
2023,27053022901,Race Not Available,6,185000.0,195000.0,,6.625,18.3,144.07,10,195.0,False,High (101-200)
2023,27091790300,White,1,75000.0,425000.0,103.0,5.5,5.61,100.26,10,0.0,True,None
2023,27147960300,Race Not Available,6,195000.0,205000.0,,6.99,24.05,123.15,10,0.0,False,None
2023,27049080202,White,1,235000.0,445000.0,140.0,6.0,17.42,129.82,10,0.0,True,None
2023,27053024904,Race Not Available,6,235000.0,255000.0,,6.99,50.78,77.07,10,359.0,False,Very High (>200)
2023,27139080905,Race Not Available,6,445000.0,555000.0,,6.99,16.54,116.1,10,0.0,False,None
2023,27139080906,Race Not Available,6,335000.0,405000.0,,6.99,14.66,113.06,10,0.0,False,None
2023,27025110501,Race Not Available,6,335000.0,355000.0,,7.5,7.03,94.71,10,0.0,False,None
2023,27053111200,White,1,215000.0,385000.0,256.0,7.625,12.78,151.52,10,22.0,True,Low (1-50)
2023,27137013200,Race Not Available,6,265000.0,265000.0,,5.75,9.55,94.15,10,0.0,False,None
2023,27053126201,Race Not Available,6,305000.0,415000.0,,6.875,33.11,177.03,10,0.0,False,None
